title,link,published,summary,source,content,id
"Office of Gun Violence Prevention event discusses research, strategic planning - Times Leader",https://news.google.com/rss/articles/CBMiugFBVV95cUxNSUFNdnRuazJESlFRbUFpQnVMOVBRendoQ1BLbjdVcWUyZXJPMW1aWEllNjBJdXk4T0FMYTRlMk9oNG42VDJORkRLNkxoQ1pMTXBHcVhvRnNYaGtYUjdCempHaFNVZGlGUUlMaHhEZHNJZUQzTW9xNFBSNzhfRzh5S3FvbldScUNjdWkxc3VhejZIeVM0aEdDeUJMSDE5M1k4b29zLU96Ym93c2RqT1JNYXJaMFZpcGJKb0E?oc=5,"Sat, 13 Sep 2025 21:00:00 GMT","<a href=""https://news.google.com/rss/articles/CBMiugFBVV95cUxNSUFNdnRuazJESlFRbUFpQnVMOVBRendoQ1BLbjdVcWUyZXJPMW1aWEllNjBJdXk4T0FMYTRlMk9oNG42VDJORkRLNkxoQ1pMTXBHcVhvRnNYaGtYUjdCempHaFNVZGlGUUlMaHhEZHNJZUQzTW9xNFBSNzhfRzh5S3FvbldScUNjdWkxc3VhejZIeVM0aEdDeUJMSDE5M1k4b29zLU96Ym93c2RqT1JNYXJaMFZpcGJKb0E?oc=5"" target=""_blank"">Office of Gun Violence Prevention event discusses research, strategic planning</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Times Leader</font>",RSS Feed,"<a href=""https://news.google.com/rss/articles/CBMiugFBVV95cUxNSUFNdnRuazJESlFRbUFpQnVMOVBRendoQ1BLbjdVcWUyZXJPMW1aWEllNjBJdXk4T0FMYTRlMk9oNG42VDJORkRLNkxoQ1pMTXBHcVhvRnNYaGtYUjdCempHaFNVZGlGUUlMaHhEZHNJZUQzTW9xNFBSNzhfRzh5S3FvbldScUNjdWkxc3VhejZIeVM0aEdDeUJMSDE5M1k4b29zLU96Ym93c2RqT1JNYXJaMFZpcGJKb0E?oc=5"" target=""_blank"">Office of Gun Violence Prevention event discusses research, strategic planning</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Times Leader</font>",rss_1757826250989_ote3umsal
Oregon coach Dan Lanning offers powerful message on gun violence after Northwestern win - 247Sports,https://news.google.com/rss/articles/CBMi2wFBVV95cUxQTlVlSGV4ZU5jOWFXTG11ZGV3djZ4WnRtQVpNd2RkOHlvbXVXZ0pPbm9uUjRXTERhTWl6X2JQalcydXpzLTdwUk5aZmlRdi16enJINjJFZUJ2S1dxRnpWMkFSMERkODB6Q1lzeG9kY2VpZFpqVHB1b09vNGh6eGNBX1IyWHZsUGN5WWFvRTUxZDBWMEtmZDB2YzJtZjJ4YUx3cDJuenNOZ2N3cDQtMHU0cVpMWEQxdzZCUTI4cEM1dTByZzRONlNLTkRHSzZmZksxTUhLc1I2ci1aSzA?oc=5,"Sat, 13 Sep 2025 22:06:06 GMT","<a href=""https://news.google.com/rss/articles/CBMi2wFBVV95cUxQTlVlSGV4ZU5jOWFXTG11ZGV3djZ4WnRtQVpNd2RkOHlvbXVXZ0pPbm9uUjRXTERhTWl6X2JQalcydXpzLTdwUk5aZmlRdi16enJINjJFZUJ2S1dxRnpWMkFSMERkODB6Q1lzeG9kY2VpZFpqVHB1b09vNGh6eGNBX1IyWHZsUGN5WWFvRTUxZDBWMEtmZDB2YzJtZjJ4YUx3cDJuenNOZ2N3cDQtMHU0cVpMWEQxdzZCUTI4cEM1dTByZzRONlNLTkRHSzZmZksxTUhLc1I2ci1aSzA?oc=5"" target=""_blank"">Oregon coach Dan Lanning offers powerful message on gun violence after Northwestern win</a>&nbsp;&nbsp;<font color=""#6f6f6f"">247Sports</font>",RSS Feed,"<a href=""https://news.google.com/rss/articles/CBMi2wFBVV95cUxQTlVlSGV4ZU5jOWFXTG11ZGV3djZ4WnRtQVpNd2RkOHlvbXVXZ0pPbm9uUjRXTERhTWl6X2JQalcydXpzLTdwUk5aZmlRdi16enJINjJFZUJ2S1dxRnpWMkFSMERkODB6Q1lzeG9kY2VpZFpqVHB1b09vNGh6eGNBX1IyWHZsUGN5WWFvRTUxZDBWMEtmZDB2YzJtZjJ4YUx3cDJuenNOZ2N3cDQtMHU0cVpMWEQxdzZCUTI4cEM1dTByZzRONlNLTkRHSzZmZksxTUhLc1I2ci1aSzA?oc=5"" target=""_blank"">Oregon coach Dan Lanning offers powerful message on gun violence after Northwestern win</a>&nbsp;&nbsp;<font color=""#6f6f6f"">247Sports</font>",rss_1757826250989_xes353bhd
"Dan Lanning speaks about 'evil' in wake of gun violence, Charlie Kirk shooting - Ducks Wire",https://news.google.com/rss/articles/CBMi2AFBVV95cUxOME5MRHZyUnUzbzVRcXVSUzhnYmxqRkxFVThEVnQ0LVl1TmpRQ1pFQ0ZXbHhrQWJvMTlRSEZtR0FxTEFWZWtCeWtFTnhURmNvNFh2ZTZDSE9fdFU1YjZFQzBxTVprOTBnQkZZSmV3akRId25HOWE0eXFBcjFNakhkSjgwVW5IbGxtSGZPX2JaYWZncEpueUNtMGdhNXZGbVB5MjlUbVp6MlN1czZKVnVUUUMwbXItQnNRaXctaUNNbHBBc21kdU9JeGl2Q2xKMERGRFR5LUFjTDE?oc=5,"Sat, 13 Sep 2025 20:42:35 GMT","<a href=""https://news.google.com/rss/articles/CBMi2AFBVV95cUxOME5MRHZyUnUzbzVRcXVSUzhnYmxqRkxFVThEVnQ0LVl1TmpRQ1pFQ0ZXbHhrQWJvMTlRSEZtR0FxTEFWZWtCeWtFTnhURmNvNFh2ZTZDSE9fdFU1YjZFQzBxTVprOTBnQkZZSmV3akRId25HOWE0eXFBcjFNakhkSjgwVW5IbGxtSGZPX2JaYWZncEpueUNtMGdhNXZGbVB5MjlUbVp6MlN1czZKVnVUUUMwbXItQnNRaXctaUNNbHBBc21kdU9JeGl2Q2xKMERGRFR5LUFjTDE?oc=5"" target=""_blank"">Dan Lanning speaks about 'evil' in wake of gun violence, Charlie Kirk shooting</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Ducks Wire</font>",RSS Feed,"<a href=""https://news.google.com/rss/articles/CBMi2AFBVV95cUxOME5MRHZyUnUzbzVRcXVSUzhnYmxqRkxFVThEVnQ0LVl1TmpRQ1pFQ0ZXbHhrQWJvMTlRSEZtR0FxTEFWZWtCeWtFTnhURmNvNFh2ZTZDSE9fdFU1YjZFQzBxTVprOTBnQkZZSmV3akRId25HOWE0eXFBcjFNakhkSjgwVW5IbGxtSGZPX2JaYWZncEpueUNtMGdhNXZGbVB5MjlUbVp6MlN1czZKVnVUUUMwbXItQnNRaXctaUNNbHBBc21kdU9JeGl2Q2xKMERGRFR5LUFjTDE?oc=5"" target=""_blank"">Dan Lanning speaks about 'evil' in wake of gun violence, Charlie Kirk shooting</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Ducks Wire</font>",rss_1757826250989_1b208yifj
Not every Democrat thinks the party should push gun control after Charlie Kirk shooting - Axios,https://news.google.com/rss/articles/CBMiggFBVV95cUxORXRGQ2o2RWRZS2p6Z3diU3NnWEpqUUxlYV9MZFRydVd6WEhralpYVERRQlRIWGFMR3hRdVBlU3dtOHpYQXZTYWhCNThZVzJ1QzdTaFRuc242RmN3eVE1b002eFpyQlhkdU5mSExObzMxQnVsWVl1ZmI2T1I4b05LSlhR?oc=5,"Fri, 12 Sep 2025 16:52:30 GMT","<a href=""https://news.google.com/rss/articles/CBMiggFBVV95cUxORXRGQ2o2RWRZS2p6Z3diU3NnWEpqUUxlYV9MZFRydVd6WEhralpYVERRQlRIWGFMR3hRdVBlU3dtOHpYQXZTYWhCNThZVzJ1QzdTaFRuc242RmN3eVE1b002eFpyQlhkdU5mSExObzMxQnVsWVl1ZmI2T1I4b05LSlhR?oc=5"" target=""_blank"">Not every Democrat thinks the party should push gun control after Charlie Kirk shooting</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Axios</font>",RSS Feed,"<a href=""https://news.google.com/rss/articles/CBMiggFBVV95cUxORXRGQ2o2RWRZS2p6Z3diU3NnWEpqUUxlYV9MZFRydVd6WEhralpYVERRQlRIWGFMR3hRdVBlU3dtOHpYQXZTYWhCNThZVzJ1QzdTaFRuc242RmN3eVE1b002eFpyQlhkdU5mSExObzMxQnVsWVl1ZmI2T1I4b05LSlhR?oc=5"" target=""_blank"">Not every Democrat thinks the party should push gun control after Charlie Kirk shooting</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Axios</font>",rss_1757826250989_lvuix3652
Fact-checking claims about sniper’s identity in Charlie Kirk shooting - Al Jazeera,https://news.google.com/rss/articles/CBMirgFBVV95cUxPZHNmMnVDYmN3Q05mTXFCSGN4TnNOOVF3V2xGcjhEMUZpNTNLRExCQ1llZWJVbUpDQUVRUmJ1S2JFc0YwOVBHcDlMenZmVDNBOXlEQ3lCMEJoeE1CeGdtaUVBY3pucFRrekhnNmdGRHJWb2FOdGktNjRQZUVMN0ZITlJNVlQ0dVQ4RTZvU0EtMTkwX0UtWkRTd2dJQ0t1eWVVWVJBc1I2dXRzY3pkbVHSAbMBQVVfeXFMUG54bC1wdFl1V0RlLVJLTExlcE5mVFRZZ2gxODJVTGlfNXRXSTAxMmhyLTZ6SDcyTVN0LVVTT0VleFU1YWNXc1RpRlREZkNQX1J4R0RDNlpzaE1aREhoWk5iQVFiRkxVUGxBMnRQbW9BRjdCUTNxRWRfT1Z1RUthN2w4Q0k1MTc3SDdZRkNHaGpyTC12Y0hiMjNrTERERGx6UnppX09RXzhSY1ByeXRNRjVrZkE?oc=5,"Fri, 12 Sep 2025 09:59:14 GMT","<a href=""https://news.google.com/rss/articles/CBMirgFBVV95cUxPZHNmMnVDYmN3Q05mTXFCSGN4TnNOOVF3V2xGcjhEMUZpNTNLRExCQ1llZWJVbUpDQUVRUmJ1S2JFc0YwOVBHcDlMenZmVDNBOXlEQ3lCMEJoeE1CeGdtaUVBY3pucFRrekhnNmdGRHJWb2FOdGktNjRQZUVMN0ZITlJNVlQ0dVQ4RTZvU0EtMTkwX0UtWkRTd2dJQ0t1eWVVWVJBc1I2dXRzY3pkbVHSAbMBQVVfeXFMUG54bC1wdFl1V0RlLVJLTExlcE5mVFRZZ2gxODJVTGlfNXRXSTAxMmhyLTZ6SDcyTVN0LVVTT0VleFU1YWNXc1RpRlREZkNQX1J4R0RDNlpzaE1aREhoWk5iQVFiRkxVUGxBMnRQbW9BRjdCUTNxRWRfT1Z1RUthN2w4Q0k1MTc3SDdZRkNHaGpyTC12Y0hiMjNrTERERGx6UnppX09RXzhSY1ByeXRNRjVrZkE?oc=5"" target=""_blank"">Fact-checking claims about sniper’s identity in Charlie Kirk shooting</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Al Jazeera</font>",RSS Feed,"<a href=""https://news.google.com/rss/articles/CBMirgFBVV95cUxPZHNmMnVDYmN3Q05mTXFCSGN4TnNOOVF3V2xGcjhEMUZpNTNLRExCQ1llZWJVbUpDQUVRUmJ1S2JFc0YwOVBHcDlMenZmVDNBOXlEQ3lCMEJoeE1CeGdtaUVBY3pucFRrekhnNmdGRHJWb2FOdGktNjRQZUVMN0ZITlJNVlQ0dVQ4RTZvU0EtMTkwX0UtWkRTd2dJQ0t1eWVVWVJBc1I2dXRzY3pkbVHSAbMBQVVfeXFMUG54bC1wdFl1V0RlLVJLTExlcE5mVFRZZ2gxODJVTGlfNXRXSTAxMmhyLTZ6SDcyTVN0LVVTT0VleFU1YWNXc1RpRlREZkNQX1J4R0RDNlpzaE1aREhoWk5iQVFiRkxVUGxBMnRQbW9BRjdCUTNxRWRfT1Z1RUthN2w4Q0k1MTc3SDdZRkNHaGpyTC12Y0hiMjNrTERERGx6UnppX09RXzhSY1ByeXRNRjVrZkE?oc=5"" target=""_blank"">Fact-checking claims about sniper’s identity in Charlie Kirk shooting</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Al Jazeera</font>",rss_1757826250989_mc2ujyuxe
Rally this weekend in Oakland over recent spate of gun violence - NBC Bay Area,https://news.google.com/rss/articles/CBMifkFVX3lxTFBmcUtiVmlJUW5mVF9DaWtJYjZrYThjbTc5a0xNZWJJVDBuZlNKVk4xVWZpNGpzZFRuUkwzVzlOR3U0QnV2bXFQVXpndmxGZkhQTTNWbU92Wll1SVItenNJOUtJZ3ExUlRKS1c3bndVN0RBc2l2YzByOHh3WHNUZ9IBhgFBVV95cUxOYmRsYzdPelBwVkZkZjdyM1hJbV9wczV2dk9KRnU4Y1A1UFctX2lyVk15eUpfeXhnRXNQQ3RFbU9vZE5YVV9uYmJDSm16Z3JTbHYxWjNpV1RpTVZTUmxneXdON2liRGRHYm11dHJranhtblhPZHpGQXRleEhvQlowV0owa1dyUQ?oc=5,"Fri, 12 Sep 2025 14:46:51 GMT","<a href=""https://news.google.com/rss/articles/CBMifkFVX3lxTFBmcUtiVmlJUW5mVF9DaWtJYjZrYThjbTc5a0xNZWJJVDBuZlNKVk4xVWZpNGpzZFRuUkwzVzlOR3U0QnV2bXFQVXpndmxGZkhQTTNWbU92Wll1SVItenNJOUtJZ3ExUlRKS1c3bndVN0RBc2l2YzByOHh3WHNUZ9IBhgFBVV95cUxOYmRsYzdPelBwVkZkZjdyM1hJbV9wczV2dk9KRnU4Y1A1UFctX2lyVk15eUpfeXhnRXNQQ3RFbU9vZE5YVV9uYmJDSm16Z3JTbHYxWjNpV1RpTVZTUmxneXdON2liRGRHYm11dHJranhtblhPZHpGQXRleEhvQlowV0owa1dyUQ?oc=5"" target=""_blank"">Rally this weekend in Oakland over recent spate of gun violence</a>&nbsp;&nbsp;<font color=""#6f6f6f"">NBC Bay Area</font>",RSS Feed,"<a href=""https://news.google.com/rss/articles/CBMifkFVX3lxTFBmcUtiVmlJUW5mVF9DaWtJYjZrYThjbTc5a0xNZWJJVDBuZlNKVk4xVWZpNGpzZFRuUkwzVzlOR3U0QnV2bXFQVXpndmxGZkhQTTNWbU92Wll1SVItenNJOUtJZ3ExUlRKS1c3bndVN0RBc2l2YzByOHh3WHNUZ9IBhgFBVV95cUxOYmRsYzdPelBwVkZkZjdyM1hJbV9wczV2dk9KRnU4Y1A1UFctX2lyVk15eUpfeXhnRXNQQ3RFbU9vZE5YVV9uYmJDSm16Z3JTbHYxWjNpV1RpTVZTUmxneXdON2liRGRHYm11dHJranhtblhPZHpGQXRleEhvQlowV0owa1dyUQ?oc=5"" target=""_blank"">Rally this weekend in Oakland over recent spate of gun violence</a>&nbsp;&nbsp;<font color=""#6f6f6f"">NBC Bay Area</font>",rss_1757826250989_qi5mv1n6e
Gun violence prevention efforts and research the Trump admin has targeted so far - Association of Health Care Journalists,https://news.google.com/rss/articles/CBMiwAFBVV95cUxQanpZX0ZyRmdRN0ZJc0pBMTZyaFZfbUt4ZVJxQnBobnJZYnlZRXo0RWxFVko2TE9yaE5MQVNvYUpmeXk2V0NJQkJTSkU1OXk0emIycDljQlVMakZCTTVUNGFuS2ZWRFplSFVKSzhjU0dWclBTVFVMNllQNkg2Q2ZUNFVfUUxiRUZ5LWJUUzM4dkRUNU83SVg1SzU1dzN5Uy1tWHI3R1JNbENuVWFvdmZHYjdkUDdWZmlMVldoY2NFUW4?oc=5,"Wed, 10 Sep 2025 21:46:39 GMT","<a href=""https://news.google.com/rss/articles/CBMiwAFBVV95cUxQanpZX0ZyRmdRN0ZJc0pBMTZyaFZfbUt4ZVJxQnBobnJZYnlZRXo0RWxFVko2TE9yaE5MQVNvYUpmeXk2V0NJQkJTSkU1OXk0emIycDljQlVMakZCTTVUNGFuS2ZWRFplSFVKSzhjU0dWclBTVFVMNllQNkg2Q2ZUNFVfUUxiRUZ5LWJUUzM4dkRUNU83SVg1SzU1dzN5Uy1tWHI3R1JNbENuVWFvdmZHYjdkUDdWZmlMVldoY2NFUW4?oc=5"" target=""_blank"">Gun violence prevention efforts and research the Trump admin has targeted so far</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Association of Health Care Journalists</font>",RSS Feed,"<a href=""https://news.google.com/rss/articles/CBMiwAFBVV95cUxQanpZX0ZyRmdRN0ZJc0pBMTZyaFZfbUt4ZVJxQnBobnJZYnlZRXo0RWxFVko2TE9yaE5MQVNvYUpmeXk2V0NJQkJTSkU1OXk0emIycDljQlVMakZCTTVUNGFuS2ZWRFplSFVKSzhjU0dWclBTVFVMNllQNkg2Q2ZUNFVfUUxiRUZ5LWJUUzM4dkRUNU83SVg1SzU1dzN5Uy1tWHI3R1JNbENuVWFvdmZHYjdkUDdWZmlMVldoY2NFUW4?oc=5"" target=""_blank"">Gun violence prevention efforts and research the Trump admin has targeted so far</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Association of Health Care Journalists</font>",rss_1757826250989_afw7c5o9z
‘Enough is enough’: West Oahu residents call for end to gun violence following teen’s death - Hawaii News Now,https://news.google.com/rss/articles/CBMivwFBVV95cUxQVHJEa1MwcDRkNUU4MXhsS09LZC1lTExiU2ZFSDB5aFFhM0x6aUpfRzFucjlmSHpmYmc4eTBiVFgzOGZNd0VwYmxtc2t3eE5fNFJOdVpTWkMtYVhzUGdRQjU5NTk4aVhMNHZtaXF4RTFNdHFROUpRLUU0TkRfd2J6cEJnTWZ3Y09EaV9zbldpbGtCdmtrbzZpNkgzakZNTktHblNDWklLM1JpMWFldzhQeWR0YXRISFJ0LXh2OFB1QdIB0wFBVV95cUxPMDVUS3hSRjYwaHEwem96RTNXMUtGWTJKRjNJc1RSczhrakV5WVloVnBqMUwtYmFZS21Qd0cxcDBCWUtfOUdqcnlfMkd1MFlZWE1fYlRGVXJWV0daOWZUR1lwN09DY1VvT0NSY0FocUtLWDJJTm1OaGdvWVM3VU9FRVQ0MndFTHBTMXdqU2dLSXFfOGV3SHdGOV9yNmx3NG1IakpweEU0ZzlDb3o3NTZteE5yZkxsa3Y0RFNWazJUeURyckJ3bURtbHpXZ1M5YWV5TkNr?oc=5,"Sat, 13 Sep 2025 05:48:00 GMT","<a href=""https://news.google.com/rss/articles/CBMivwFBVV95cUxQVHJEa1MwcDRkNUU4MXhsS09LZC1lTExiU2ZFSDB5aFFhM0x6aUpfRzFucjlmSHpmYmc4eTBiVFgzOGZNd0VwYmxtc2t3eE5fNFJOdVpTWkMtYVhzUGdRQjU5NTk4aVhMNHZtaXF4RTFNdHFROUpRLUU0TkRfd2J6cEJnTWZ3Y09EaV9zbldpbGtCdmtrbzZpNkgzakZNTktHblNDWklLM1JpMWFldzhQeWR0YXRISFJ0LXh2OFB1QdIB0wFBVV95cUxPMDVUS3hSRjYwaHEwem96RTNXMUtGWTJKRjNJc1RSczhrakV5WVloVnBqMUwtYmFZS21Qd0cxcDBCWUtfOUdqcnlfMkd1MFlZWE1fYlRGVXJWV0daOWZUR1lwN09DY1VvT0NSY0FocUtLWDJJTm1OaGdvWVM3VU9FRVQ0MndFTHBTMXdqU2dLSXFfOGV3SHdGOV9yNmx3NG1IakpweEU0ZzlDb3o3NTZteE5yZkxsa3Y0RFNWazJUeURyckJ3bURtbHpXZ1M5YWV5TkNr?oc=5"" target=""_blank"">‘Enough is enough’: West Oahu residents call for end to gun violence following teen’s death</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Hawaii News Now</font>",RSS Feed,"<a href=""https://news.google.com/rss/articles/CBMivwFBVV95cUxQVHJEa1MwcDRkNUU4MXhsS09LZC1lTExiU2ZFSDB5aFFhM0x6aUpfRzFucjlmSHpmYmc4eTBiVFgzOGZNd0VwYmxtc2t3eE5fNFJOdVpTWkMtYVhzUGdRQjU5NTk4aVhMNHZtaXF4RTFNdHFROUpRLUU0TkRfd2J6cEJnTWZ3Y09EaV9zbldpbGtCdmtrbzZpNkgzakZNTktHblNDWklLM1JpMWFldzhQeWR0YXRISFJ0LXh2OFB1QdIB0wFBVV95cUxPMDVUS3hSRjYwaHEwem96RTNXMUtGWTJKRjNJc1RSczhrakV5WVloVnBqMUwtYmFZS21Qd0cxcDBCWUtfOUdqcnlfMkd1MFlZWE1fYlRGVXJWV0daOWZUR1lwN09DY1VvT0NSY0FocUtLWDJJTm1OaGdvWVM3VU9FRVQ0MndFTHBTMXdqU2dLSXFfOGV3SHdGOV9yNmx3NG1IakpweEU0ZzlDb3o3NTZteE5yZkxsa3Y0RFNWazJUeURyckJ3bURtbHpXZ1M5YWV5TkNr?oc=5"" target=""_blank"">‘Enough is enough’: West Oahu residents call for end to gun violence following teen’s death</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Hawaii News Now</font>",rss_1757826250989_v76bt8n6y
‘This will not end here’: A scholar explains why Charlie Kirk’s killing could embolden political violence - The Conversation,https://news.google.com/rss/articles/CBMi0gFBVV95cUxOVmZPZ3VLM0paWW1QcnJvd1VNdzZWeXcyYmFQRDYxMEdWQTY1Y1dYajlZeXZMejc5ck9LNE9aNWZqRkkyZ0tjRjRXckJHdjczbldUcWl0Y056eHBsUlAyQ1U2RklUMXRrcnd6WmI3RGxaM0xyakVHLVNYSU84ZTQtSlg2WGdGQTNiUkFwekU2RDJ6c3ZfU2pYMXZySkJSSnVlY3hzWlozSXdYWFphM05xemJJeExvNmd0NFM1QkFuNzFnaWJueDI2azR0aTVsd2MwUkE?oc=5,"Thu, 11 Sep 2025 18:58:40 GMT","<a href=""https://news.google.com/rss/articles/CBMi0gFBVV95cUxOVmZPZ3VLM0paWW1QcnJvd1VNdzZWeXcyYmFQRDYxMEdWQTY1Y1dYajlZeXZMejc5ck9LNE9aNWZqRkkyZ0tjRjRXckJHdjczbldUcWl0Y056eHBsUlAyQ1U2RklUMXRrcnd6WmI3RGxaM0xyakVHLVNYSU84ZTQtSlg2WGdGQTNiUkFwekU2RDJ6c3ZfU2pYMXZySkJSSnVlY3hzWlozSXdYWFphM05xemJJeExvNmd0NFM1QkFuNzFnaWJueDI2azR0aTVsd2MwUkE?oc=5"" target=""_blank"">‘This will not end here’: A scholar explains why Charlie Kirk’s killing could embolden political violence</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Conversation</font>",RSS Feed,"<a href=""https://news.google.com/rss/articles/CBMi0gFBVV95cUxOVmZPZ3VLM0paWW1QcnJvd1VNdzZWeXcyYmFQRDYxMEdWQTY1Y1dYajlZeXZMejc5ck9LNE9aNWZqRkkyZ0tjRjRXckJHdjczbldUcWl0Y056eHBsUlAyQ1U2RklUMXRrcnd6WmI3RGxaM0xyakVHLVNYSU84ZTQtSlg2WGdGQTNiUkFwekU2RDJ6c3ZfU2pYMXZySkJSSnVlY3hzWlozSXdYWFphM05xemJJeExvNmd0NFM1QkFuNzFnaWJueDI2azR0aTVsd2MwUkE?oc=5"" target=""_blank"">‘This will not end here’: A scholar explains why Charlie Kirk’s killing could embolden political violence</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Conversation</font>",rss_1757826250989_kalucrqk5
Running for Lives in a Nation of Gun Violence - The Santa Barbara Independent,https://news.google.com/rss/articles/CBMijgFBVV95cUxNQjk3amtQYVBXbzlOdWgxeTliUkdBSXI1YnpaMnFNSmZDWTJxYjZZSVVqY05nNnRXLXZEZnN0c0gwRG9BM0k4cXZtZ29TcW5SS1Z1Wkp1M0V6dXl4ZUtOTWNuN1pVaGY1Yk5ZOWJ2dnZhS3NlbFN5Y0FKQzhHSmhBQ3B4Q24xaUpqWFpkaFhB0gGWAUFVX3lxTE80X2RKaE5hUzZUbkhUME1sWjdNU2Y4SS00X1NOcnZjYmU5Nmd2ajl3VzBFVExoUkhFNlFYZ1U0akdnSFpXNXBNR2pTODBwWmdEanZxMDZEaDFRTlhBbzk3dURFMFdaR3ZIVi16WE9NUkNJNjFDYzBubmtiS25uLUZGX2EwaUUtRDdrOEJsNk9oX1QzSjZmQQ?oc=5,"Fri, 12 Sep 2025 17:15:00 GMT","<a href=""https://news.google.com/rss/articles/CBMijgFBVV95cUxNQjk3amtQYVBXbzlOdWgxeTliUkdBSXI1YnpaMnFNSmZDWTJxYjZZSVVqY05nNnRXLXZEZnN0c0gwRG9BM0k4cXZtZ29TcW5SS1Z1Wkp1M0V6dXl4ZUtOTWNuN1pVaGY1Yk5ZOWJ2dnZhS3NlbFN5Y0FKQzhHSmhBQ3B4Q24xaUpqWFpkaFhB0gGWAUFVX3lxTE80X2RKaE5hUzZUbkhUME1sWjdNU2Y4SS00X1NOcnZjYmU5Nmd2ajl3VzBFVExoUkhFNlFYZ1U0akdnSFpXNXBNR2pTODBwWmdEanZxMDZEaDFRTlhBbzk3dURFMFdaR3ZIVi16WE9NUkNJNjFDYzBubmtiS25uLUZGX2EwaUUtRDdrOEJsNk9oX1QzSjZmQQ?oc=5"" target=""_blank"">Running for Lives in a Nation of Gun Violence</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Santa Barbara Independent</font>",RSS Feed,"<a href=""https://news.google.com/rss/articles/CBMijgFBVV95cUxNQjk3amtQYVBXbzlOdWgxeTliUkdBSXI1YnpaMnFNSmZDWTJxYjZZSVVqY05nNnRXLXZEZnN0c0gwRG9BM0k4cXZtZ29TcW5SS1Z1Wkp1M0V6dXl4ZUtOTWNuN1pVaGY1Yk5ZOWJ2dnZhS3NlbFN5Y0FKQzhHSmhBQ3B4Q24xaUpqWFpkaFhB0gGWAUFVX3lxTE80X2RKaE5hUzZUbkhUME1sWjdNU2Y4SS00X1NOcnZjYmU5Nmd2ajl3VzBFVExoUkhFNlFYZ1U0akdnSFpXNXBNR2pTODBwWmdEanZxMDZEaDFRTlhBbzk3dURFMFdaR3ZIVi16WE9NUkNJNjFDYzBubmtiS25uLUZGX2EwaUUtRDdrOEJsNk9oX1QzSjZmQQ?oc=5"" target=""_blank"">Running for Lives in a Nation of Gun Violence</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Santa Barbara Independent</font>",rss_1757826250989_i9uq5v5wq
